time,weather_code (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),apparent_temperature_mean (°C),sunrise (iso8601),sunset (iso8601),daylight_duration (s),sunshine_duration (s),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h),wind_direction_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm)
1998-12-29,3,2.2,-3.5,-0.8,-0.2,-7.4,-3.9,1998-12-29T07:37,1998-12-29T16:19,31331.48,12490.98,0.00,0.00,0.00,0.0,9.4,15.5,320,3.06,0.29
1998-12-30,3,1.1,-2.5,-0.7,-1.5,-5.5,-3.4,1998-12-30T07:37,1998-12-30T16:19,31369.77,846.10,0.00,0.00,0.00,0.0,4.1,11.5,78,2.37,0.26
1998-12-31,3,0.4,-2.2,-1.0,-2.3,-5.4,-3.8,1998-12-31T07:37,1998-12-31T16:20,31412.70,5231.35,0.00,0.00,0.00,0.0,5.6,11.2,121,2.70,0.27
1999-01-01,3,1.4,-2.8,-1.1,-1.2,-5.8,-4.0,1999-01-01T07:37,1999-01-01T16:21,31460.22,5974.03,0.00,0.00,0.00,0.0,3.9,9.4,132,3.60,0.35
1999-01-02,3,3.6,-2.6,0.2,1.3,-5.3,-2.4,1999-01-02T07:37,1999-01-02T16:22,31512.29,17486.35,0.00,0.00,0.00,0.0,3.5,7.6,22,4.13,0.43
1999-01-03,51,3.3,-3.3,0.4,1.0,-6.4,-2.3,1999-01-03T07:37,1999-01-03T16:23,31568.87,5765.38,0.10,0.10,0.00,1.0,6.1,11.2,334,2.78,0.30
1999-01-04,3,5.9,-2.5,1.6,3.9,-5.9,-1.1,1999-01-04T07:37,1999-01-04T16:24,31630.02,27389.37,0.00,0.00,0.00,0.0,8.6,14.4,260,5.36,0.51
1999-01-05,3,8.0,-0.2,3.0,5.9,-3.8,0.3,1999-01-05T07:37,1999-01-05T16:25,31696.43,27465.12,0.00,0.00,0.00,0.0,9.3,13.3,240,5.76,0.61
1999-01-06,3,8.3,-2.6,2.0,6.7,-6.4,-0.8,1999-01-06T07:37,1999-01-06T16:26,31768.07,27546.72,0.00,0.00,0.00,0.0,9.9,14.4,262,6.36,0.63
1999-01-07,3,6.3,-3.6,1.2,3.4,-7.8,-2.4,1999-01-07T07:36,1999-01-07T16:27,31844.77,27633.98,0.00,0.00,0.00,0.0,12.8,27.7,243,6.52,0.62
1999-01-08,3,7.0,-0.3,3.0,5.4,-3.9,0.3,1999-01-08T07:36,1999-01-08T16:28,31926.32,7320.08,0.00,0.00,0.00,0.0,11.2,21.6,237,2.91,0.35
1999-01-09,61,3.4,-2.5,1.5,0.8,-5.9,-1.3,1999-01-09T07:36,1999-01-09T16:29,32012.56,253.82,10.00,10.00,0.00,13.0,15.9,34.6,305,1.89,0.27
1999-01-10,51,1.9,-3.3,-0.1,-0.3,-7.0,-2.9,1999-01-10T07:35,1999-01-10T16:30,32103.28,54.39,0.20,0.20,0.00,1.0,8.9,16.2,25,3.05,0.32
1999-01-11,61,3.3,-0.3,1.7,1.3,-3.2,-1.1,1999-01-11T07:35,1999-01-11T16:32,32198.30,0.00,7.70,7.70,0.00,15.0,8.7,24.5,32,1.49,0.23
1999-01-12,3,7.8,0.2,3.2,3.8,-3.3,-0.2,1999-01-12T07:35,1999-01-12T16:33,32297.45,28146.76,0.00,0.00,0.00,0.0,17.9,46.8,209,5.84,0.67
1999-01-13,53,6.9,-0.5,2.5,4.2,-3.5,-0.6,1999-01-13T07:34,1999-01-13T16:34,32400.52,4322.75,2.30,2.30,0.00,7.0,10.8,30.2,204,2.90,0.39
1999-01-14,71,6.0,-4.5,-0.0,2.4,-8.1,-3.4,1999-01-14T07:34,1999-01-14T16:35,32507.34,24705.12,0.80,0.70,0.07,2.0,9.4,24.5,239,6.31,0.63
1999-01-15,51,8.7,-4.3,1.2,5.5,-8.2,-2.1,1999-01-15T07:33,1999-01-15T16:37,32617.73,28312.57,0.30,0.30,0.00,1.0,10.0,23.4,229,7.17,0.77
1999-01-16,3,9.5,-2.6,2.5,5.9,-6.8,-1.3,1999-01-16T07:32,1999-01-16T16:38,32731.51,28354.46,0.00,0.00,0.00,0.0,14.6,33.1,236,6.36,0.83
1999-01-17,2,11.2,0.2,4.2,7.7,-3.5,0.8,1999-01-17T07:32,1999-01-17T16:39,32848.48,28405.94,0.00,0.00,0.00,0.0,16.0,36.0,211,7.14,0.88
1999-01-18,3,7.9,-0.1,2.8,6.0,-3.2,0.1,1999-01-18T07:31,1999-01-18T16:41,32968.51,12925.88,0.00,0.00,0.00,0.0,7.9,15.1,301,4.66,0.55
1999-01-19,3,4.5,0.4,2.0,2.3,-2.1,-0.5,1999-01-19T07:30,1999-01-19T16:42,33091.39,10100.08,0.00,0.00,0.00,0.0,6.5,13.0,8,3.73,0.42
1999-01-20,3,3.7,-0.2,0.9,1.0,-2.8,-1.7,1999-01-20T07:30,1999-01-20T16:43,33216.97,10897.98,0.00,0.00,0.00,0.0,5.0,13.0,109,4.33,0.45
1999-01-21,71,1.8,-0.8,0.2,-1.1,-3.6,-2.7,1999-01-21T07:29,1999-01-21T16:45,33345.06,2732.83,0.00,0.00,0.07,0.0,5.5,13.3,63,3.73,0.40
1999-01-22,3,1.2,-1.5,-0.5,-1.6,-4.5,-3.4,1999-01-22T07:28,1999-01-22T16:46,33475.52,12916.94,0.00,0.00,0.00,0.0,3.6,11.5,74,4.39,0.43
1999-01-23,3,2.7,-1.9,-0.1,-0.1,-4.8,-3.0,1999-01-23T07:27,1999-01-23T16:47,33608.17,28712.80,0.00,0.00,0.00,0.0,4.8,11.9,112,5.63,0.54
1999-01-24,3,2.6,-1.2,0.1,0.0,-4.0,-2.6,1999-01-24T07:26,1999-01-24T16:49,33743.09,22163.32,0.00,0.00,0.00,0.0,4.3,11.5,103,4.65,0.48
1999-01-25,3,4.6,-2.5,0.1,2.0,-5.8,-2.8,1999-01-25T07:25,1999-01-25T16:50,33881.70,26562.66,0.00,0.00,0.00,0.0,6.9,14.4,169,6.85,0.65
1999-01-26,3,8.6,-3.7,1.1,5.7,-7.0,-2.1,1999-01-26T07:25,1999-01-26T16:52,34024.07,29017.22,0.00,0.00,0.00,0.0,9.7,21.2,225,7.88,0.84
1999-01-27,73,1.3,-0.2,0.5,-1.4,-3.4,-2.4,1999-01-27T07:24,1999-01-27T16:53,34169.99,0.00,17.00,9.50,5.32,18.0,8.4,19.1,345,0.57,0.15
1999-01-28,3,4.4,-2.6,0.4,1.6,-6.3,-3.0,1999-01-28T07:22,1999-01-28T16:54,34319.21,29797.35,0.00,0.00,0.00,0.0,9.1,18.4,241,8.24,0.75
1999-01-29,73,2.0,-4.2,-0.7,-2.4,-10.7,-5.5,1999-01-29T07:21,1999-01-29T16:56,34471.50,17689.47,2.50,0.40,1.54,10.0,24.8,56.2,16,4.66,0.81
1999-01-30,3,-4.0,-6.5,-5.0,-11.1,-14.6,-12.5,1999-01-30T07:20,1999-01-30T16:57,34626.65,12143.65,0.00,0.00,0.00,0.0,34.5,72.7,18,5.37,1.28
1999-01-31,71,-2.5,-5.9,-4.5,-9.1,-11.9,-10.8,1999-01-31T07:19,1999-01-31T16:59,34784.43,23174.83,0.10,0.00,0.14,1.0,25.9,59.0,25,6.94,1.16
1999-02-01,71,-2.1,-6.3,-3.9,-5.8,-12.1,-9.0,1999-02-01T07:18,1999-02-01T17:00,34944.64,22668.81,0.40,0.00,0.63,3.0,21.9,46.4,46,5.70,0.79
1999-02-02,73,0.5,-3.4,-1.3,-2.4,-6.8,-4.5,1999-02-02T07:17,1999-02-02T17:02,35107.07,0.00,4.50,0.00,3.36,17.0,6.0,14.0,264,2.89,0.34
1999-02-03,3,6.3,-1.6,1.7,3.4,-4.8,-1.4,1999-02-03T07:15,1999-02-03T17:03,35271.49,23381.97,0.00,0.00,0.00,0.0,7.8,15.8,239,7.62,0.82
1999-02-04,51,6.4,-1.0,2.4,4.3,-4.7,-0.4,1999-02-04T07:14,1999-02-04T17:05,35437.73,6519.91,0.90,0.90,0.00,6.0,9.4,16.9,241,3.53,0.43
1999-02-05,1,11.0,-2.4,3.4,8.2,-6.2,0.1,1999-02-05T07:13,1999-02-05T17:06,35605.57,30932.45,0.00,0.00,0.00,0.0,15.1,31.7,249,8.69,1.04
1999-02-06,51,8.6,-2.5,2.3,5.0,-5.7,-1.3,1999-02-06T07:11,1999-02-06T17:08,35774.84,31029.05,0.10,0.10,0.00,1.0,15.4,41.8,314,9.35,1.26
1999-02-07,71,9.6,-1.6,3.5,4.5,-5.3,-0.4,1999-02-07T07:10,1999-02-07T17:09,35945.34,25800.90,2.90,2.70,0.14,5.0,21.2,46.1,206,8.77,1.32
1999-02-08,75,3.0,-8.0,-0.5,-0.8,-12.6,-4.3,1999-02-08T07:09,1999-02-08T17:11,36116.88,20897.78,13.30,3.60,6.86,10.0,13.8,36.7,339,7.09,0.74
1999-02-09,61,4.9,-9.9,-1.4,1.1,-15.0,-5.6,1999-02-09T07:07,1999-02-09T17:12,36289.30,19155.72,7.00,7.00,0.00,10.0,15.7,44.6,204,5.58,0.60
1999-02-10,75,3.0,-2.8,-1.2,0.1,-8.3,-6.0,1999-02-10T07:06,1999-02-10T17:14,36462.41,0.00,35.40,3.60,22.26,24.0,22.0,50.8,17,2.53,0.41
1999-02-11,73,-2.0,-4.5,-3.3,-7.3,-9.8,-8.7,1999-02-11T07:05,1999-02-11T17:15,36636.04,161.67,6.00,0.00,4.34,22.0,20.3,47.2,13,5.28,0.72
1999-02-12,71,-1.6,-5.8,-3.8,-7.0,-11.5,-9.3,1999-02-12T07:03,1999-02-12T17:17,36810.03,15574.56,0.00,0.00,0.21,0.0,19.6,46.8,14,6.20,0.81
1999-02-13,71,-2.1,-8.5,-4.9,-5.6,-12.5,-8.9,1999-02-13T07:02,1999-02-13T17:18,36984.45,1286.42,1.90,0.00,1.75,14.0,10.8,22.0,320,4.96,0.47
1999-02-14,71,0.5,-6.2,-3.1,-3.6,-9.8,-6.8,1999-02-14T07:00,1999-02-14T17:19,37160.91,3314.70,0.90,0.00,1.40,8.0,10.2,21.2,352,6.00,0.57
1999-02-15,3,1.0,-10.5,-4.3,-1.9,-14.4,-7.9,1999-02-15T06:59,1999-02-15T17:21,37339.54,11630.08,0.00,0.00,0.00,0.0,9.3,13.7,270,7.81,0.72
1999-02-16,71,4.3,-15.4,-4.5,-0.6,-20.5,-9.2,1999-02-16T06:57,1999-02-16T17:22,37520.18,33862.31,0.30,0.00,0.21,2.0,17.1,38.2,237,12.02,1.04
1999-02-17,51,4.7,-7.6,-0.4,1.3,-12.0,-4.2,1999-02-17T06:55,1999-02-17T17:24,37702.62,24319.35,0.40,0.40,0.00,1.0,11.3,25.9,243,7.35,0.73
1999-02-18,0,4.4,-9.7,-1.4,0.5,-14.7,-5.6,1999-02-18T06:54,1999-02-18T17:25,37886.70,34251.49,0.00,0.00,0.00,0.0,11.9,26.3,294,12.06,1.27
1999-02-19,3,6.0,-4.2,0.6,1.9,-8.7,-3.4,1999-02-19T06:52,1999-02-19T17:27,38072.23,34267.03,0.00,0.00,0.00,0.0,12.3,25.9,229,9.82,1.16
1999-02-20,51,8.9,1.8,4.6,5.3,-1.9,1.1,1999-02-20T06:51,1999-02-20T17:28,38259.06,30990.58,1.30,1.30,0.00,6.0,14.1,31.0,246,10.99,1.25
1999-02-21,51,8.5,-0.9,3.6,6.5,-4.0,1.1,1999-02-21T06:49,1999-02-21T17:30,38447.00,9126.77,0.30,0.30,0.00,2.0,8.0,19.8,232,5.64,0.68
1999-02-22,75,9.5,0.5,3.8,7.2,-3.3,0.6,1999-02-22T06:47,1999-02-22T17:31,38635.91,14414.97,15.40,11.50,2.73,13.0,22.3,52.6,214,4.51,0.56
1999-02-23,3,6.0,-4.6,0.7,1.6,-8.7,-3.3,1999-02-23T06:45,1999-02-23T17:32,38825.61,30186.00,0.00,0.00,0.00,0.0,12.4,43.2,257,9.00,1.08
1999-02-24,51,7.4,-2.8,2.1,2.5,-7.2,-2.3,1999-02-24T06:44,1999-02-24T17:34,39015.95,32087.83,0.10,0.10,0.00,1.0,15.5,42.1,249,11.88,1.76
1999-02-25,51,7.1,-2.0,3.2,3.7,-5.7,-0.1,1999-02-25T06:42,1999-02-25T17:35,39206.77,35242.91,0.40,0.40,0.00,3.0,9.0,19.4,350,13.30,1.49
1999-02-26,1,9.1,-1.1,3.7,6.0,-5.1,-0.0,1999-02-26T06:40,1999-02-26T17:37,39397.93,35350.44,0.00,0.00,0.00,0.0,9.4,21.2,250,13.37,1.78
1999-02-27,0,15.4,-1.1,5.3,11.5,-4.7,1.7,1999-02-27T06:38,1999-02-27T17:38,39589.27,35505.15,0.00,0.00,0.00,0.0,12.8,29.9,238,13.62,2.06
1999-02-28,1,13.8,-2.0,5.0,10.5,-6.0,1.5,1999-02-28T06:37,1999-02-28T17:40,39780.64,35571.07,0.00,0.00,0.00,0.0,11.7,28.1,261,13.61,1.96
1999-03-01,2,13.2,-1.4,5.2,10.0,-4.6,2.1,1999-03-01T06:35,1999-03-01T17:41,39971.89,35788.30,0.00,0.00,0.00,0.0,12.7,26.3,255,13.67,1.82
1999-03-02,3,14.6,2.7,7.8,11.7,-0.7,4.8,1999-03-02T06:33,1999-03-02T17:42,40162.89,35047.83,0.00,0.00,0.00,0.0,13.5,28.1,245,12.39,1.79
1999-03-03,3,13.9,1.1,8.0,9.3,-2.2,4.5,1999-03-03T06:31,1999-03-03T17:44,40353.50,27975.35,0.00,0.00,0.00,0.0,24.6,54.0,228,9.94,1.74
1999-03-04,2,16.8,4.5,10.7,13.8,1.5,7.6,1999-03-04T06:30,1999-03-04T17:45,40543.56,36274.37,0.00,0.00,0.00,0.0,19.5,54.4,197,13.73,2.40
1999-03-05,61,11.3,5.6,8.0,6.7,2.8,4.8,1999-03-05T06:28,1999-03-05T17:47,40733.18,20757.99,4.50,4.50,0.00,6.0,24.7,55.1,206,8.01,1.35
1999-03-06,53,12.0,2.5,6.7,8.8,-0.1,3.8,1999-03-06T06:26,1999-03-06T17:48,40923.81,28332.08,0.90,0.90,0.00,2.0,15.8,37.1,213,11.12,1.59
1999-03-07,51,10.4,1.3,5.2,6.0,-1.7,1.8,1999-03-07T06:24,1999-03-07T17:49,41115.66,31101.66,0.20,0.20,0.00,1.0,18.3,52.9,211,11.79,1.62
1999-03-08,51,9.5,-1.2,3.9,6.2,-4.3,0.9,1999-03-08T06:22,1999-03-08T17:51,41308.57,36816.70,0.20,0.20,0.00,2.0,8.0,20.5,240,13.45,1.69
1999-03-09,3,12.8,-0.9,6.5,7.5,-4.8,2.3,1999-03-09T06:20,1999-03-09T17:52,41502.42,28972.72,0.00,0.00,0.00,0.0,28.4,57.2,230,10.18,1.92
1999-03-10,3,14.7,3.3,9.1,10.2,-0.1,5.5,1999-03-10T06:19,1999-03-10T17:53,41697.08,28069.31,0.00,0.00,0.00,0.0,23.2,51.1,231,9.99,1.95
1999-03-11,51,14.6,5.3,10.1,12.9,2.6,7.6,1999-03-11T06:17,1999-03-11T17:55,41892.41,18471.01,0.10,0.10,0.00,1.0,14.3,32.0,239,7.28,1.39
1999-03-12,3,13.6,4.8,8.9,11.7,2.1,6.2,1999-03-12T06:15,1999-03-12T17:56,42088.29,37496.73,0.00,0.00,0.00,0.0,10.2,22.7,68,14.06,2.17
1999-03-13,0,15.2,1.6,8.2,13.7,-1.3,6.0,1999-03-13T06:13,1999-03-13T17:58,42284.58,38138.32,0.00,0.00,0.00,0.0,9.3,18.4,44,16.14,2.26
1999-03-14,1,13.1,4.3,7.6,10.5,1.4,5.0,1999-03-14T06:11,1999-03-14T17:59,42481.16,37550.98,0.00,0.00,0.00,0.0,8.6,20.2,78,14.87,2.01
1999-03-15,51,15.0,2.4,8.3,13.2,-0.4,6.0,1999-03-15T06:09,1999-03-15T18:00,42677.91,37348.47,1.10,1.10,0.00,4.0,12.6,28.4,72,16.51,2.33
1999-03-16,51,8.1,2.6,6.3,5.4,-2.3,2.9,1999-03-16T06:07,1999-03-16T18:02,42874.70,17988.90,0.50,0.50,0.00,3.0,17.3,37.4,46,8.08,1.42
1999-03-17,71,5.4,0.9,2.8,-0.8,-3.7,-2.2,1999-03-17T06:05,1999-03-17T18:03,43071.40,27726.41,1.30,0.80,0.49,9.0,25.0,55.1,37,10.91,1.58
1999-03-18,51,7.0,-0.6,3.1,0.5,-5.7,-2.4,1999-03-18T06:03,1999-03-18T18:04,43267.89,28291.38,0.10,0.10,0.00,1.0,25.4,57.2,47,12.69,2.10
1999-03-19,3,8.8,0.6,4.4,2.9,-4.2,-0.5,1999-03-19T06:01,1999-03-19T18:06,43464.05,31695.62,0.00,0.00,0.00,0.0,21.9,49.0,41,13.65,2.19
1999-03-20,53,9.6,1.0,5.0,4.4,-2.8,1.0,1999-03-20T05:59,1999-03-20T18:07,43659.74,32596.74,2.70,2.70,0.00,8.0,23.7,56.2,19,10.96,1.76
1999-03-21,2,12.3,-1.2,5.3,8.8,-4.8,1.9,1999-03-21T05:57,1999-03-21T18:08,43854.84,37804.08,0.00,0.00,0.00,0.0,9.1,20.9,260,16.64,2.36
1999-03-22,53,11.4,-1.2,5.7,6.9,-4.8,2.0,1999-03-22T05:55,1999-03-22T18:10,44049.23,20883.21,0.80,0.80,0.00,2.0,19.4,46.1,208,11.93,1.90
1999-03-23,55,9.6,2.5,5.6,7.3,-0.5,2.8,1999-03-23T05:54,1999-03-23T18:11,44242.78,17783.01,7.80,7.80,0.00,15.0,11.4,27.4,358,6.65,0.97
1999-03-24,1,16.0,0.7,8.1,14.5,-2.6,5.7,1999-03-24T05:52,1999-03-24T18:12,44435.36,40987.88,0.00,0.00,0.00,0.0,8.9,18.4,204,17.70,2.60
1999-03-25,2,18.7,2.6,10.6,15.6,-0.2,7.8,1999-03-25T05:50,1999-03-25T18:14,44627.05,41179.31,0.00,0.00,0.00,0.0,15.5,34.9,223,19.30,3.28
1999-03-26,3,16.4,4.4,10.7,12.8,1.6,8.0,1999-03-26T05:48,1999-03-26T18:15,44819.21,35143.95,0.00,0.00,0.00,0.0,20.7,46.8,221,12.90,2.31
1999-03-27,61,17.2,6.1,10.7,15.6,3.7,9.1,1999-03-27T05:46,1999-03-27T18:16,45012.01,27063.40,4.20,4.20,0.00,8.0,15.2,25.6,186,12.43,2.04
1999-03-28,51,15.1,3.8,9.5,13.4,1.6,7.7,1999-03-28T05:44,1999-03-28T18:18,45205.34,37716.66,1.70,1.70,0.00,8.0,12.3,26.3,357,15.42,2.29
1999-03-29,53,12.5,8.7,10.1,11.5,6.4,8.3,1999-03-29T05:42,1999-03-29T18:19,45399.09,9415.85,10.60,10.60,0.00,20.0,11.3,29.5,20,7.01,1.12
1999-03-30,53,13.5,8.1,10.1,11.5,5.5,7.8,1999-03-30T05:40,1999-03-30T18:20,45593.15,12682.06,4.50,4.50,0.00,16.0,17.1,37.4,20,8.13,1.30
1999-03-31,51,17.1,7.8,11.7,15.0,5.8,9.6,1999-03-31T05:38,1999-03-31T18:22,45787.39,40765.66,0.40,0.40,0.00,3.0,13.7,37.8,5,16.84,2.74
1999-04-01,51,17.5,6.1,11.7,16.6,3.7,9.7,1999-04-01T05:36,1999-04-01T18:23,45981.70,42522.12,0.20,0.20,0.00,1.0,11.5,30.2,4,17.76,2.87
1999-04-02,3,18.0,5.5,12.2,16.1,3.3,9.8,1999-04-02T05:35,1999-04-02T18:24,46175.96,42713.46,0.00,0.00,0.00,0.0,12.5,29.5,349,19.16,3.38
1999-04-03,3,17.1,8.1,12.6,13.9,5.3,9.2,1999-04-03T05:33,1999-04-03T18:25,46370.07,33107.91,0.00,0.00,0.00,0.0,22.5,53.3,17,13.60,3.01
1999-04-04,1,19.1,4.6,12.9,17.2,2.1,10.9,1999-04-04T05:31,1999-04-04T18:27,46563.88,43088.19,0.00,0.00,0.00,0.0,9.4,24.5,346,19.16,3.25
1999-04-05,2,18.0,6.8,13.2,16.2,4.7,11.4,1999-04-05T05:29,1999-04-05T18:28,46757.29,43200.00,0.00,0.00,0.00,0.0,8.7,24.5,6,16.79,2.86
1999-04-06,1,19.5,8.7,13.7,18.3,7.2,12.5,1999-04-06T05:27,1999-04-06T18:29,46950.17,43200.00,0.00,0.00,0.00,0.0,8.4,21.6,226,18.63,3.12
1999-04-07,51,21.1,6.1,13.6,19.2,3.4,11.2,1999-04-07T05:25,1999-04-07T18:31,47142.40,43200.00,0.70,0.70,0.00,3.0,20.0,46.1,233,19.96,3.77
1999-04-08,53,11.6,8.7,10.2,9.5,6.1,7.4,1999-04-08T05:23,1999-04-08T18:32,47333.84,0.00,9.40,9.40,0.00,21.0,20.5,41.8,30,4.65,0.98
1999-04-09,51,14.4,8.1,11.2,10.8,4.6,7.7,1999-04-09T05:21,1999-04-09T18:33,47524.38,16766.58,0.30,0.30,0.00,2.0,19.4,47.9,32,9.57,2.33
1999-04-10,3,15.2,7.2,11.2,13.1,5.3,8.5,1999-04-10T05:19,1999-04-10T18:35,47713.87,18351.42,0.00,0.00,0.00,0.0,15.3,28.8,18,10.25,2.16
1999-04-11,51,15.9,4.8,10.4,13.5,2.8,8.6,1999-04-11T05:18,1999-04-11T18:36,47902.18,17823.18,0.70,0.70,0.00,3.0,13.7,37.4,254,11.59,1.90
1999-04-12,3,15.8,8.9,12.0,13.0,6.8,10.2,1999-04-12T05:16,1999-04-12T18:37,48089.18,39600.00,0.00,0.00,0.00,0.0,14.5,36.0,192,14.20,2.30
1999-04-13,61,14.0,7.4,9.7,12.4,5.2,8.0,1999-04-13T05:14,1999-04-13T18:39,48274.73,16747.96,9.40,9.40,0.00,15.0,9.4,35.3,216,10.66,1.56
1999-04-14,2,16.5,3.8,10.8,14.0,1.4,8.5,1999-04-14T05:12,1999-04-14T18:40,48458.88,43509.41,0.00,0.00,0.00,0.0,13.7,31.7,213,21.46,3.31
1999-04-15,3,18.6,6.2,12.5,15.2,3.5,9.6,1999-04-15T05:10,1999-04-15T18:41,48642.94,43200.00,0.00,0.00,0.00,0.0,23.5,50.8,204,19.10,3.39
1999-04-16,61,13.7,6.7,11.0,13.0,4.7,9.8,1999-04-16T05:09,1999-04-16T18:42,48827.08,0.00,13.10,13.10,0.00,13.0,7.8,37.4,100,5.75,1.08
1999-04-17,63,15.1,8.8,11.6,10.9,6.5,8.7,1999-04-17T05:07,1999-04-17T18:44,49011.17,32400.00,7.50,7.50,0.00,9.0,25.3,63.0,235,18.97,3.01
1999-04-18,63,10.3,3.6,7.1,7.6,-0.3,4.3,1999-04-18T05:05,1999-04-18T18:45,49195.10,12585.72,20.50,20.50,0.00,17.0,20.2,36.4,5,8.49,1.23
1999-04-19,61,10.9,1.5,6.7,9.7,-1.4,4.7,1999-04-19T05:03,1999-04-19T18:46,49378.73,43295.18,4.50,4.50,0.00,9.0,8.6,28.4,296,14.89,1.97
1999-04-20,51,13.4,2.3,8.0,12.0,-0.5,5.9,1999-04-20T05:02,1999-04-20T18:48,49561.93,44105.63,0.10,0.10,0.00,1.0,7.7,22.3,238,22.02,2.99
1999-04-21,51,13.7,2.4,9.3,10.8,-0.5,6.8,1999-04-21T05:00,1999-04-21T18:49,49744.59,19018.25,1.50,1.50,0.00,9.0,19.1,39.6,210,12.06,1.81
1999-04-22,53,16.8,8.2,12.3,17.1,6.4,11.6,1999-04-22T04:58,1999-04-22T18:50,49926.55,40849.23,3.40,3.40,0.00,11.0,8.0,32.4,193,12.88,2.04
1999-04-23,55,15.3,8.7,11.9,16.2,7.8,11.8,1999-04-23T04:56,1999-04-23T18:52,50107.68,12116.00,4.10,4.10,0.00,10.0,5.4,15.8,318,11.58,1.81
1999-04-24,61,17.5,7.6,12.0,18.0,6.0,11.4,1999-04-24T04:55,1999-04-24T18:53,50287.84,35652.88,6.50,6.50,0.00,9.0,7.6,24.5,300,16.96,2.64
1999-04-25,53,17.3,8.2,12.6,16.9,7.1,11.8,1999-04-25T04:53,1999-04-25T18:54,50466.89,37353.62,4.80,4.80,0.00,11.0,8.9,28.1,6,16.74,2.53
1999-04-26,51,18.4,7.0,13.3,18.4,5.6,12.7,1999-04-26T04:51,1999-04-26T18:56,50644.68,39831.30,0.30,0.30,0.00,3.0,6.2,14.4,208,18.63,2.98
1999-04-27,53,20.3,7.2,14.0,19.6,5.5,13.1,1999-04-27T04:50,1999-04-27T18:57,50821.05,42313.71,1.20,1.20,0.00,3.0,11.6,32.0,234,21.01,3.39
1999-04-28,3,19.8,7.4,14.0,18.8,5.6,12.7,1999-04-28T04:48,1999-04-28T18:58,50995.86,41150.22,0.00,0.00,0.00,0.0,12.7,30.2,249,17.22,3.00
1999-04-29,2,22.5,7.3,15.2,21.4,5.6,14.3,1999-04-29T04:47,1999-04-29T18:59,51168.94,45815.34,0.00,0.00,0.00,0.0,12.5,31.0,244,22.20,3.87
1999-04-30,51,21.6,9.3,15.8,20.9,7.7,15.0,1999-04-30T04:45,1999-04-30T19:01,51340.13,46851.65,0.20,0.20,0.00,1.0,14.1,35.6,260,20.48,3.53
1999-05-01,53,22.0,9.7,15.8,23.0,8.7,15.7,1999-05-01T04:43,1999-05-01T19:02,51509.27,45399.52,1.10,1.10,0.00,2.0,8.5,27.0,257,21.72,3.73
1999-05-02,1,22.5,8.8,16.4,23.6,7.3,16.2,1999-05-02T04:42,1999-05-02T19:03,51676.18,47185.29,0.00,0.00,0.00,0.0,8.3,17.6,280,21.60,3.77
1999-05-03,2,22.7,10.7,17.4,23.8,10.0,17.9,1999-05-03T04:40,1999-05-03T19:05,51840.70,47564.04,0.00,0.00,0.00,0.0,8.9,15.1,66,21.51,3.76
1999-05-04,63,22.9,14.0,18.5,22.7,14.0,18.4,1999-05-04T04:39,1999-05-04T19:06,52002.82,13409.39,8.40,8.40,0.00,6.0,21.2,42.5,62,13.55,2.82
1999-05-05,61,14.5,10.2,11.5,12.9,7.4,9.2,1999-05-05T04:38,1999-05-05T19:07,52163.82,0.00,6.10,6.10,0.00,9.0,17.1,40.7,33,4.63,1.18
1999-05-06,3,15.7,9.0,12.0,13.5,6.6,9.7,1999-05-06T04:36,1999-05-06T19:08,52323.82,44134.63,0.00,0.00,0.00,0.0,13.0,30.6,70,18.49,3.01
1999-05-07,51,15.2,7.8,11.6,13.6,6.1,10.2,1999-05-07T04:35,1999-05-07T19:10,52482.69,13448.09,0.80,0.80,0.00,3.0,7.6,20.2,106,12.30,2.00
1999-05-08,3,20.8,8.0,15.0,19.5,6.7,14.0,1999-05-08T04:33,1999-05-08T19:11,52640.28,44283.09,0.00,0.00,0.00,0.0,14.6,36.7,233,18.93,3.33
1999-05-09,63,16.4,10.9,14.1,17.2,10.2,14.1,1999-05-09T04:32,1999-05-09T19:12,52796.45,0.00,17.30,17.30,0.00,14.0,9.1,21.6,284,4.79,0.97
1999-05-10,3,21.4,7.5,14.9,21.7,6.1,14.6,1999-05-10T04:31,1999-05-10T19:13,52951.06,46979.93,0.00,0.00,0.00,0.0,11.2,23.4,208,23.81,3.94
1999-05-11,2,22.0,10.0,16.9,23.3,8.4,17.0,1999-05-11T04:29,1999-05-11T19:15,53103.95,46897.39,0.00,0.00,0.00,0.0,9.8,24.1,242,20.01,3.53
1999-05-12,53,19.1,12.0,15.6,20.1,11.3,15.7,1999-05-12T04:28,1999-05-12T19:16,53254.97,20392.63,2.90,2.90,0.00,8.0,13.6,29.2,79,10.51,1.88
1999-05-13,55,21.5,12.6,16.9,22.6,12.8,17.9,1999-05-13T04:27,1999-05-13T19:17,53403.96,32742.55,6.40,6.40,0.00,9.0,5.4,27.4,310,15.56,2.80
